id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,neutral,positive,negative,sentiment
1402214263062683654,2021-06-08 10:41:46+00:00,1402214263062683654,"Delighted to open Páistí Rís special education needs class in North Monastery Primary School.

Our shared ambition is to build a modern and sustainable school infrastructure that provides a safe and inspiring physical learning environment for all our children. https://t.co/bsRSJ3jLpy",1,109,8,6,https://twitter.com/MichealMartinTD/status/1402214263062683654/photo/1,en,False,,MichealMartin,"Delighted to open Páistí Rís special education needs class in North Monastery Primary School.

Our shared ambition is to build a modern and sustainable school infrastructure that provides a safe and inspiring physical learning environment for all our children. https://t.co/bsRSJ3jLpy",0.032128,0.966751,0.001121,positive
1402195532722868224,2021-06-08 09:27:21+00:00,1402195532722868224,"West Cork was beautiful in the Bank Holiday sunshine. 

Such a privilege to spend some time enjoying nature - and taking in these views. https://t.co/4UpxRizczT",25,1167,33,5,https://twitter.com/MichealMartinTD/status/1402195532722868224/photo/1,en,False,,MichealMartin,"West Cork was beautiful in the Bank Holiday sunshine. 

Such a privilege to spend some time enjoying nature - and taking in these views. https://t.co/4UpxRizczT",0.017389,0.98073,0.001881,positive
1401937817010331650,2021-06-07 16:23:16+00:00,1401937817010331650,"A big day for pubs and restaurants with the reopening of outdoor hospitality and thousands back at work.

55% of the population are now vaccinated with at least one dose - our Economic Recovery Plan unveils a pathway for recovery from this pandemic. https://t.co/oNXOW9bVVA",37,395,91,5,https://twitter.com/MichealMartinTD/status/1401937817010331650/video/1,en,False,,MichealMartin,"A big day for pubs and restaurants with the reopening of outdoor hospitality and thousands back at work.

55% of the population are now vaccinated with at least one dose - our Economic Recovery Plan unveils a pathway for recovery from this pandemic. https://t.co/oNXOW9bVVA",0.256888,0.729507,0.013605,positive
1401846865792958464,2021-06-07 10:21:52+00:00,1401846865792958464,"It is 25 years since the murder of Garda Jerry McCabe in an IRA ambush shocked us all.

This country will never forget his sacrifice, a constant reminder of the dangers our gardai face in the line of duty.

My thoughts are with his widow Ann, family, friends and colleagues today. https://t.co/NsIFnq8wD1",67,616,23,7,https://twitter.com/gardainfo/status/1401835436977369088,en,False,,MichealMartin,"It is 25 years since the murder of Garda Jerry McCabe in an IRA ambush shocked us all.

This country will never forget his sacrifice, a constant reminder of the dangers our gardai face in the line of duty.

My thoughts are with his widow Ann, family, friends and colleagues today. https://t.co/NsIFnq8wD1",0.174784,0.020655,0.804561,negative
1401140123912318978,2021-06-05 11:33:32+00:00,1401140123912318978,"Great arts initiative launched by @NormaFoleyTD1 - giving pupils the opportunity to work directly with talented professional artists.

Great support by @ImeldaOfficial @bazashmawy @maireadronan
 @CelineSoprano @grainne_seoige and others!

To apply: https://t.co/kW3CkV7grq https://t.co/eprdQqs23q",16,70,14,3,http://Gov.ie/blast,en,False,,MichealMartin,"Great arts initiative launched by @NormaFoleyTD1 - giving pupils the opportunity to work directly with talented professional artists.

Great support by @ImeldaOfficial @bazashmawy @maireadronan
 @CelineSoprano @grainne_seoige and others!

To apply: https://t.co/kW3CkV7grq https://t.co/eprdQqs23q",0.031178,0.967569,0.001253,positive
1400757720236634112,2021-06-04 10:13:59+00:00,1400757720236634112,"Delighted to launch @letsgro_2gether today.

Your central vision of communities where children experience happy, healthy and thriving childhoods that last a lifetime, and no child is left behind, is a vision shared by the Government. https://t.co/PhveFkb47p",18,94,69,6,https://twitter.com/MichealMartinTD/status/1400757720236634112/video/1,en,False,,MichealMartin,"Delighted to launch @letsgro_2gether today.

Your central vision of communities where children experience happy, healthy and thriving childhoods that last a lifetime, and no child is left behind, is a vision shared by the Government. https://t.co/PhveFkb47p",0.018147,0.980712,0.00114,positive
1400748402397351937,2021-06-04 09:36:58+00:00,1400748402397351937,"Best of luck @IngridMileyRTE on your last day at #RTE 

What a brilliant, award-winning broadcasting career, spanning four decades, covering business, industry, news and Irish life

Here's one of your interviews from 1987 - as sharp then as you are today
https://t.co/PACoHQS9b1",23,348,19,4,https://www.rte.ie/archives/2017/0518/876195-mullingar-bachelors/,en,False,,MichealMartin,"Best of luck @IngridMileyRTE on your last day at #RTE 

What a brilliant, award-winning broadcasting career, spanning four decades, covering business, industry, news and Irish life

Here's one of your interviews from 1987 - as sharp then as you are today
https://t.co/PACoHQS9b1",0.033997,0.963764,0.002239,positive
1400541347510169603,2021-06-03 19:54:12+00:00,1400541347510169603,"Pleased to welcome new DUP leader Edwin Poots to Government Buildings this evening.

We shared an open exchange of views on North-South cooperation, the Protocol, COVID-19 and ongoing political developments. https://t.co/9GDbj2AWJo",27,205,54,11,https://twitter.com/MichealMartinTD/status/1400541347510169603/photo/1,en,False,,MichealMartin,"Pleased to welcome new DUP leader Edwin Poots to Government Buildings this evening.

We shared an open exchange of views on North-South cooperation, the Protocol, COVID-19 and ongoing political developments. https://t.co/9GDbj2AWJo",0.028012,0.970857,0.001132,positive
1400466108579074050,2021-06-03 14:55:14+00:00,1400466108579074050,RT @IzzCafe: Our pleasure ❤️🇵🇸 https://t.co/HhiQJP0gC1,28,0,0,0,https://twitter.com/trocaire/status/1400445514022146052,en,False,,MichealMartin,RT @IzzCafe: Our pleasure ❤️🇵🇸 https://t.co/HhiQJP0gC1,0.026359,0.972404,0.001237,positive
1400432122477821954,2021-06-03 12:40:11+00:00,1400432122477821954,"Pleased to visit the #CancerInstIRE today as @stjamesdublin and @tcddublin partner in the fight against cancer.

Research and world-class care leads to better outcomes for people living with, and beyond, a cancer diagnosis.

This partnership will help continue that progress. https://t.co/pMIATAzI2G",17,156,21,3,https://twitter.com/MichealMartinTD/status/1400432122477821954/photo/1,en,False,,MichealMartin,"Pleased to visit the #CancerInstIRE today as @stjamesdublin and @tcddublin partner in the fight against cancer.

Research and world-class care leads to better outcomes for people living with, and beyond, a cancer diagnosis.

This partnership will help continue that progress. https://t.co/pMIATAzI2G",0.039543,0.957986,0.002471,positive
1400045556811116544,2021-06-02 11:04:06+00:00,1400045556811116544,"Another 284,310 Pfizer #CovidVaccines were delivered to Ireland today.

Great news as our vaccination rollout continues at pace.

If you are 44 or older you can register today: https://t.co/LXV87JtP0a https://t.co/AtfBUWGywh",23,264,40,4,http://vaccine.hse.ie,en,False,,MichealMartin,"Another 284,310 Pfizer #CovidVaccines were delivered to Ireland today.

Great news as our vaccination rollout continues at pace.

If you are 44 or older you can register today: https://t.co/LXV87JtP0a https://t.co/AtfBUWGywh",0.089326,0.907959,0.002715,positive
1400027514798477317,2021-06-02 09:52:25+00:00,1400027514798477317,"Really interesting conversations at the #SharedIsland Dialogue on the economy today. 

Great insight from @TommyBowe on life as an ‘Inbetweener’ – and how young people can work together to build a better future for all. https://t.co/iVCdUn4NJu",18,158,12,4,https://twitter.com/MichealMartinTD/status/1400027514798477317/video/1,en,False,,MichealMartin,"Really interesting conversations at the #SharedIsland Dialogue on the economy today. 

Great insight from @TommyBowe on life as an ‘Inbetweener’ – and how young people can work together to build a better future for all. https://t.co/iVCdUn4NJu",0.035681,0.962713,0.001605,positive
1399833928874270724,2021-06-01 21:03:10+00:00,1399833928874270724,"Stopped to admire the wild flowers blooming at @rtenews today – good to see nature on display.

It only takes a little patch to boost biodiversity and protect our bees. 

Our new All-Ireland Pollinator Plan is now up and running at https://t.co/qaXYDGdQ7i https://t.co/d2bin63na3",51,1058,135,29,http://pollinators.ie,en,False,,MichealMartin,"Stopped to admire the wild flowers blooming at @rtenews today – good to see nature on display.

It only takes a little patch to boost biodiversity and protect our bees. 

Our new All-Ireland Pollinator Plan is now up and running at https://t.co/qaXYDGdQ7i https://t.co/d2bin63na3",0.042112,0.95624,0.001648,positive
1399832822563618817,2021-06-01 20:58:47+00:00,1399832822563618817,"€185m investment in the Cork Commuter Rail Corridor announced today will provide sustainable growth for the city and county - creating a dividend for the people for years to come.
https://t.co/UdeAuDkByC",16,120,11,5,https://www.google.ie/amp/s/www.echolive.ie/corknews/arid-40303499.html%3ftype=amp,en,False,,MichealMartin,"€185m investment in the Cork Commuter Rail Corridor announced today will provide sustainable growth for the city and county - creating a dividend for the people for years to come.
https://t.co/UdeAuDkByC",0.113476,0.885251,0.001273,positive
1399723225588830214,2021-06-01 13:43:17+00:00,1399723225588830214,"As Sean Lemass so often said, social and economic progress must go hand in hand.

Our core objective is to not just rebuild, but to build back better

This #EconomicRecoveryPlan will help kick start a jobs-led recovery and drive the economy forward. https://t.co/FotK5Jq3Iy",28,163,293,61,https://twitter.com/MichealMartinTD/status/1399723225588830214/video/1,en,False,,MichealMartin,"As Sean Lemass so often said, social and economic progress must go hand in hand.

Our core objective is to not just rebuild, but to build back better

This #EconomicRecoveryPlan will help kick start a jobs-led recovery and drive the economy forward. https://t.co/FotK5Jq3Iy",0.182521,0.811007,0.006472,positive
1399705373448282117,2021-06-01 12:32:20+00:00,1399705373448282117,"Today we launched an #EconomicRecoveryPlan that includes more than €4billion in supports and spending – with the ambition to have 2.5m people in work by 2024. 
 
We want to build back better from this pandemic – investing in a sustainable and digital economy. https://t.co/qcSNULNcRQ",23,104,65,7,https://twitter.com/MichealMartinTD/status/1399705373448282117/photo/1,en,False,,MichealMartin,"Today we launched an #EconomicRecoveryPlan that includes more than €4billion in supports and spending – with the ambition to have 2.5m people in work by 2024. 
 
We want to build back better from this pandemic – investing in a sustainable and digital economy. https://t.co/qcSNULNcRQ",0.10776,0.889285,0.002955,positive
1399322901237673984,2021-05-31 11:12:32+00:00,1399322901237673984,"So happy to see @EdozieOgbene called up to the Ireland squad.

I remember him as a young teenager playing for Nemo Rangers.

Very talented at soccer and Gaelic. https://t.co/muQ08IrMFG",26,559,13,0,https://twitter.com/FAIreland/status/1399291733721092098,en,False,,MichealMartin,"So happy to see @EdozieOgbene called up to the Ireland squad.

I remember him as a young teenager playing for Nemo Rangers.

Very talented at soccer and Gaelic. https://t.co/muQ08IrMFG",0.009641,0.988924,0.001435,positive
1398601390390452224,2021-05-29 11:25:30+00:00,1398601390390452224,"Good to join Lord Mayor Joe Kavanagh to launch the #HandsofHope art initiative with @CopeFoundation Trigon Hotels and @AbilityCork today.
 
The wall will be a powerful symbol of the hope, courage and resilience so many have shown over the past year. https://t.co/VDqEBkwZCy",15,140,28,14,https://twitter.com/MichealMartinTD/status/1398601390390452224/photo/1,en,False,,MichealMartin,"Good to join Lord Mayor Joe Kavanagh to launch the #HandsofHope art initiative with @CopeFoundation Trigon Hotels and @AbilityCork today.
 
The wall will be a powerful symbol of the hope, courage and resilience so many have shown over the past year. https://t.co/VDqEBkwZCy",0.030703,0.968424,0.000873,positive
1398591477295550480,2021-05-29 10:46:07+00:00,1398591477295550480,"RT @defenceforces: Happy International Day of UN Peacekeepers

This years theme is #YouthPeaceSecurity 

We currently have over 120 🇮🇪 troo…",136,0,0,0,,en,False,,MichealMartin,"RT @defenceforces: Happy International Day of UN Peacekeepers

This years theme is #YouthPeaceSecurity 

We currently have over 120 🇮🇪 troo…",0.082171,0.915948,0.001881,positive
1398398371279294468,2021-05-28 21:58:47+00:00,1398398371279294468,"Was so pleased to share an #AdamsVirtualHug with President Biden during our St. Patrick’s Day engagements - and even more pleased to bring @POTUS's thoughtful reply back to Adam.
@RTELateLateShow https://t.co/di5q6NOXTb",102,1447,27,16,https://twitter.com/MichealMartinTD/status/1398398371279294468/photo/1,en,False,,MichealMartin,"Was so pleased to share an #AdamsVirtualHug with President Biden during our St. Patrick’s Day engagements - and even more pleased to bring @POTUS's thoughtful reply back to Adam.
@RTELateLateShow https://t.co/di5q6NOXTb",0.012571,0.986628,0.000802,positive
1398358507032825857,2021-05-28 19:20:22+00:00,1398358507032825857,"We are almost back to a point where we can just enjoy the ordinary, extraordinary moments in our lives.
 
The sense of hope, excitement and relief is palpable.

But we know we must remain vigilant against this terrible virus. https://t.co/8ENj5rVVbN",35,337,122,20,https://twitter.com/MichealMartinTD/status/1398358507032825857/video/1,en,False,,MichealMartin,"We are almost back to a point where we can just enjoy the ordinary, extraordinary moments in our lives.
 
The sense of hope, excitement and relief is palpable.

But we know we must remain vigilant against this terrible virus. https://t.co/8ENj5rVVbN",0.189586,0.764276,0.046139,positive
1397885761056391168,2021-05-27 12:01:51+00:00,1397885761056391168,"We are getting through the pandemic. 

If anybody doubted the centrality of science and research to our future they can now see the triumph of a vaccine programme developed and implemented at unprecedented speed.

Delighted to address the @IUAOfficial Future of Ireland event. https://t.co/k3hK3elvHr",20,215,147,6,https://twitter.com/MichealMartinTD/status/1397885761056391168/photo/1,en,False,,MichealMartin,"We are getting through the pandemic. 

If anybody doubted the centrality of science and research to our future they can now see the triumph of a vaccine programme developed and implemented at unprecedented speed.

Delighted to address the @IUAOfficial Future of Ireland event. https://t.co/k3hK3elvHr",0.160704,0.826256,0.01304,positive
1397605450590396422,2021-05-26 17:28:00+00:00,1397605450590396422,"Great to catch up with @DeirdreConroyIE today, our @FiannaFailParty candidate in the upcoming #DublinBaySouth by-election, along with @OCallaghanJim and @cardagh

I know we’ll run a strong campaign on issues that matter; housing, transport, crime and cost of living. https://t.co/JG8ZuvWwsE",26,135,67,9,https://twitter.com/MichealMartinTD/status/1397605450590396422/photo/1,en,False,,MichealMartin,"Great to catch up with @DeirdreConroyIE today, our @FiannaFailParty candidate in the upcoming #DublinBaySouth by-election, along with @OCallaghanJim and @cardagh

I know we’ll run a strong campaign on issues that matter; housing, transport, crime and cost of living. https://t.co/JG8ZuvWwsE",0.046616,0.950973,0.002411,positive
1397147452810088452,2021-05-25 11:08:05+00:00,1397147452810088452,"Informed by @HSELive that 2.5 million doses of the #CovidVaccine will have been given out by the end of today. 

A fantastic effort by all staff, volunteers and GPs involved in Ireland's vaccine rollout.",107,1742,131,25,,en,False,,MichealMartin,"Informed by @HSELive that 2.5 million doses of the #CovidVaccine will have been given out by the end of today. 

A fantastic effort by all staff, volunteers and GPs involved in Ireland's vaccine rollout.",0.100944,0.895265,0.003791,positive
1397138770487545859,2021-05-25 10:33:35+00:00,1397138770487545859,"Welcome decision by #EUCO to impose sanctions on Belarus and demand the immediate release of Roman Protasevich and partner Sofia Sapega.

Looking forward to constructive discussions on Covid19, production of vaccines - and Ireland playing its part in combatting #ClimateChange https://t.co/TIlOMTMAQh",34,166,37,2,https://twitter.com/MichealMartinTD/status/1397138770487545859/video/1,en,False,,MichealMartin,"Welcome decision by #EUCO to impose sanctions on Belarus and demand the immediate release of Roman Protasevich and partner Sofia Sapega.

Looking forward to constructive discussions on Covid19, production of vaccines - and Ireland playing its part in combatting #ClimateChange https://t.co/TIlOMTMAQh",0.180317,0.810701,0.008982,positive
1396878123820535808,2021-05-24 17:17:52+00:00,1396878123820535808,"Good to meet with Lithuanian President @GitanasNauseda ahead of tonight's #EUCO discussions.

We agreed on the need for EU solidarity and strong action on Belarus. https://t.co/TpikaeRoBr",26,269,45,5,https://twitter.com/MichealMartinTD/status/1396878123820535808/photo/1,en,False,,MichealMartin,"Good to meet with Lithuanian President @GitanasNauseda ahead of tonight's #EUCO discussions.

We agreed on the need for EU solidarity and strong action on Belarus. https://t.co/TpikaeRoBr",0.044975,0.953375,0.00165,positive
1396864227999109129,2021-05-24 16:22:39+00:00,1396864227999109129,"Looking forward to the #EUCO meeting over the next two days.

We will discuss the reckless actions by Belarus - and a strong EU response.

Also on the agenda is both UK and Russia relations, #COVID19, Climate Change and implementation of the Digital Green Cert. https://t.co/AN6MwREdbN",31,168,26,4,https://twitter.com/MichealMartinTD/status/1396864227999109129/video/1,en,False,,MichealMartin,"Looking forward to the #EUCO meeting over the next two days.

We will discuss the reckless actions by Belarus - and a strong EU response.

Also on the agenda is both UK and Russia relations, #COVID19, Climate Change and implementation of the Digital Green Cert. https://t.co/AN6MwREdbN",0.162711,0.829962,0.007327,positive
1396838910530134016,2021-05-24 14:42:02+00:00,1396838910530134016,"Good to meet my colleagues in @RenewEurope ahead of today’s #EUCO Summit.
Lots to discuss, including #Belarus #COVID19 and Climate Change. https://t.co/lwX8sZd1Yu",13,75,19,2,https://twitter.com/RenewEurope/status/1396835805126184961,en,False,,MichealMartin,"Good to meet my colleagues in @RenewEurope ahead of today’s #EUCO Summit.
Lots to discuss, including #Belarus #COVID19 and Climate Change. https://t.co/lwX8sZd1Yu",0.023852,0.975164,0.000985,positive
1396535988936187909,2021-05-23 18:38:20+00:00,1396535988936187909,"An update on a really busy week – and a brief look at what lies ahead.

@HSELive #COVID19 #HousingForAll #EUCO https://t.co/Ki6E9AU0Pq",52,496,139,9,https://twitter.com/MichealMartinTD/status/1396535988936187909/video/1,en,False,,MichealMartin,"An update on a really busy week – and a brief look at what lies ahead.

@HSELive #COVID19 #HousingForAll #EUCO https://t.co/Ki6E9AU0Pq",0.65012,0.310359,0.039522,neutral
1396525737549651969,2021-05-23 17:57:36+00:00,1396525737549651969,"The forced landing of a passenger plane in Belarus today to detain a journalist is absolutely unacceptable.

These unprecedented actions have caused widespread concern across the EU – and they must be addressed at tomorrow’s #EUCO",362,2456,234,64,,en,False,,MichealMartin,"The forced landing of a passenger plane in Belarus today to detain a journalist is absolutely unacceptable.

These unprecedented actions have caused widespread concern across the EU – and they must be addressed at tomorrow’s #EUCO",0.121715,0.008037,0.870248,negative
1395719216775503877,2021-05-21 12:32:47+00:00,1395719216775503877,"Ireland might not have enjoyed any luck at #Eurovision2021 – but @cappabue National School in Cork are the champions of @Eurovision Schoolovision again.

Brilliant effort by all the children involved - and a wonderfully catchy song! https://t.co/QGuR75mIIR",12,61,11,0,https://twitter.com/cappabue/status/1395665406069780481,en,False,,MichealMartin,"Ireland might not have enjoyed any luck at #Eurovision2021 – but @cappabue National School in Cork are the champions of @Eurovision Schoolovision again.

Brilliant effort by all the children involved - and a wonderfully catchy song! https://t.co/QGuR75mIIR",0.049401,0.943484,0.007115,positive
1395692788474421248,2021-05-21 10:47:46+00:00,1395692788474421248,"Working together across the island and internationally, we can make a real difference and improve the treatment, health and wellbeing, experiences and outcomes of those living with and beyond cancer.
#CancerTrialsIrl https://t.co/Kt9YoSh13Y",11,82,54,1,https://twitter.com/cancertrials_ie/status/1395663367545802756,en,False,,MichealMartin,"Working together across the island and internationally, we can make a real difference and improve the treatment, health and wellbeing, experiences and outcomes of those living with and beyond cancer.
#CancerTrialsIrl https://t.co/Kt9YoSh13Y",0.206536,0.7863,0.007164,positive
1395379962828447747,2021-05-20 14:04:42+00:00,1395379962828447747,"The news that former Debenham workers have decided to accept a €3m retraining fund is welcome.

It has been a very difficult journey for all employees involved.

Hopefully, this fund offers opportunities and supports to these workers in the time ahead.

https://t.co/3YFFR0BjFd",17,169,83,14,https://bit.ly/342NIOJ,en,False,,MichealMartin,"The news that former Debenham workers have decided to accept a €3m retraining fund is welcome.

It has been a very difficult journey for all employees involved.

Hopefully, this fund offers opportunities and supports to these workers in the time ahead.

https://t.co/3YFFR0BjFd",0.083747,0.909374,0.006879,positive
1395350570123333635,2021-05-20 12:07:54+00:00,1395350570123333635,"Delighted to announce €25m in Government funding for restoration of the Old Library at @tcddublin today.

The site is a jewel in the crown of the nation’s heritage. This landmark restoration project will conserve that jewel for generations to come.

https://t.co/sBZPdnfGNF https://t.co/MtaQoUwMzf",36,275,37,13,https://youtu.be/6eMhLdIPA54,en,False,,MichealMartin,"Delighted to announce €25m in Government funding for restoration of the Old Library at @tcddublin today.

The site is a jewel in the crown of the nation’s heritage. This landmark restoration project will conserve that jewel for generations to come.

https://t.co/sBZPdnfGNF https://t.co/MtaQoUwMzf",0.019973,0.97899,0.001038,positive
1395305151557259268,2021-05-20 09:07:26+00:00,1395305151557259268,"For me, education is the single most powerful driver of opportunity, of economic prosperity, of social progress.  

It transforms lives, communities and countries.

Pleased to join the @aseforg Young Leaders Summit dialogue on quality education this morning. #ASEF https://t.co/4j6I7buqvF",21,172,29,5,https://twitter.com/MichealMartinTD/status/1395305151557259268/photo/1,en,False,,MichealMartin,"For me, education is the single most powerful driver of opportunity, of economic prosperity, of social progress.  

It transforms lives, communities and countries.

Pleased to join the @aseforg Young Leaders Summit dialogue on quality education this morning. #ASEF https://t.co/4j6I7buqvF",0.037996,0.959928,0.002076,positive
1394981009721020418,2021-05-19 11:39:24+00:00,1394981009721020418,"Great news that @Pfizer_Ireland will soon begin production of #CovidVaccines here in Ireland.

Not only will the $40m investment create 75 new jobs at Grange Castle in Dublin – it also puts Ireland at the heart of the EU’s fight against the pandemic.",165,1530,95,28,,en,False,,MichealMartin,"Great news that @Pfizer_Ireland will soon begin production of #CovidVaccines here in Ireland.

Not only will the $40m investment create 75 new jobs at Grange Castle in Dublin – it also puts Ireland at the heart of the EU’s fight against the pandemic.",0.052597,0.944628,0.002774,positive
1394727522982576130,2021-05-18 18:52:08+00:00,1394727522982576130,"Let us continue to move forward, utilising the potential of the Good Friday Agreement, to deliver further reconciliation and ensure that other families, across all communities, like those in Ballymurphy, have their day when the truth finally emerges and is publicly acknowledged. https://t.co/IU2MYr9jBi",11,81,17,3,https://twitter.com/MichealMartinTD/status/1394727522982576130/video/1,en,False,,MichealMartin,"Let us continue to move forward, utilising the potential of the Good Friday Agreement, to deliver further reconciliation and ensure that other families, across all communities, like those in Ballymurphy, have their day when the truth finally emerges and is publicly acknowledged. https://t.co/IU2MYr9jBi",0.197026,0.798823,0.004151,positive
1394337373870252041,2021-05-17 17:01:50+00:00,1394337373870252041,"It’s 47 years since the Dublin and Monaghan Bombings led to the largest loss of life on any day of The Troubles.

Our thoughts are with the victims, survivors and their families today – and we continue to stand with them in their long search for justice. https://t.co/ekLfjQ83AE",71,496,44,7,https://twitter.com/MichealMartinTD/status/1394337373870252041/photo/1,en,False,,MichealMartin,"It’s 47 years since the Dublin and Monaghan Bombings led to the largest loss of life on any day of The Troubles.

Our thoughts are with the victims, survivors and their families today – and we continue to stand with them in their long search for justice. https://t.co/ekLfjQ83AE",0.41615,0.069836,0.514014,negative
1394284675540135937,2021-05-17 13:32:25+00:00,1394284675540135937,A message on the appalling violence in the Middle East. https://t.co/0JcYYpLU9e,89,502,195,85,https://twitter.com/MichealMartinTD/status/1394284675540135937/video/1,en,False,,MichealMartin,A message on the appalling violence in the Middle East. https://t.co/0JcYYpLU9e,0.190405,0.00774,0.801855,negative
1394274862554882048,2021-05-17 12:53:26+00:00,1394274862554882048,"A successful Ireland needs a successful European Union.

Pleased to give the Brendan Halligan Memorial Lecture today for the @iiea on Ireland’s Role in a Changing EU https://t.co/BXsrFEsqK2",15,124,44,5,https://twitter.com/MichealMartinTD/status/1394274862554882048/photo/1,en,False,,MichealMartin,"A successful Ireland needs a successful European Union.

Pleased to give the Brendan Halligan Memorial Lecture today for the @iiea on Ireland’s Role in a Changing EU https://t.co/BXsrFEsqK2",0.120236,0.876864,0.0029,positive
1394238842891276290,2021-05-17 10:30:18+00:00,1394238842891276290,"Best of luck to all the shops re-opening today - and the workers and shoppers returning too.

Enjoy the day. https://t.co/PCCP0A7oXH",25,376,53,4,https://twitter.com/MichealMartinTD/status/1394238842891276290/video/1,en,False,,MichealMartin,"Best of luck to all the shops re-opening today - and the workers and shoppers returning too.

Enjoy the day. https://t.co/PCCP0A7oXH",0.020223,0.978119,0.001659,positive
1393924895315271680,2021-05-16 13:42:47+00:00,1393924895315271680,"Heartiest congratulations to Ireland’s rowers in the Women’s Four Crew and Lightweight Double Crew who are now heading to the Olympics.

You’ve done Cork and the country proud!

https://t.co/0Kx3JKxSw7",31,467,16,0,https://www.echolive.ie/corksport/arid-40290578.html,en,False,,MichealMartin,"Heartiest congratulations to Ireland’s rowers in the Women’s Four Crew and Lightweight Double Crew who are now heading to the Olympics.

You’ve done Cork and the country proud!

https://t.co/0Kx3JKxSw7",0.01653,0.982501,0.000969,positive
1393523937867358210,2021-05-15 11:09:31+00:00,1393523937867358210,"So sad to hear of the passing of my dear friend, and former Lord Mayor of Cork Tim Falvey.

We spent many years together on Cork City Council - and Tim always served the people with loyalty and distinction.

My deepest sympathies go to all his family and friends. https://t.co/lXUw2TSHXI",13,210,11,1,https://twitter.com/MichealMartinTD/status/1393523937867358210/photo/1,en,False,,MichealMartin,"So sad to hear of the passing of my dear friend, and former Lord Mayor of Cork Tim Falvey.

We spent many years together on Cork City Council - and Tim always served the people with loyalty and distinction.

My deepest sympathies go to all his family and friends. https://t.co/lXUw2TSHXI",0.461761,0.38114,0.157099,neutral
1393307338162024448,2021-05-14 20:48:50+00:00,1393307338162024448,"Honoured to join @jacindaardern @EmmanuelMacron and other global leaders today to mark the second anniversary of the #ChristchurchCall
 
Lots of work underway in Ireland, at the EU, and internationally to combat online terrorist and violent extremist content. https://t.co/w476HK374Z",24,236,34,3,https://twitter.com/MichealMartinTD/status/1393307338162024448/photo/1,en,False,,MichealMartin,"Honoured to join @jacindaardern @EmmanuelMacron and other global leaders today to mark the second anniversary of the #ChristchurchCall
 
Lots of work underway in Ireland, at the EU, and internationally to combat online terrorist and violent extremist content. https://t.co/w476HK374Z",0.210247,0.781118,0.008635,positive
1393226600200736769,2021-05-14 15:28:01+00:00,1393226600200736769,"Wide-ranging &amp; constructive discussions with @BorisJohnson today on British-Irish relations, including the long struggle for justice by the Ballymurphy families.

We also reaffirmed both governments’ commitment to the Good Friday Agreement and its institutions. https://t.co/RtNUXmVe8W",51,282,72,9,https://twitter.com/MichealMartinTD/status/1393226600200736769/photo/1,en,False,,MichealMartin,"Wide-ranging &amp; constructive discussions with @BorisJohnson today on British-Irish relations, including the long struggle for justice by the Ballymurphy families.

We also reaffirmed both governments’ commitment to the Good Friday Agreement and its institutions. https://t.co/RtNUXmVe8W",0.33425,0.657942,0.007809,positive
1392808928078139396,2021-05-13 11:48:20+00:00,1392808928078139396,"As we emerge from the pandemic, we hear much about getting back to normal. 

But it’s obvious to me that normal isn’t enough.

Let’s bypass normal and talk about a more creative future in which everyone can flourish.

Great to speak at the @creativeirl Youth Conference today. https://t.co/jXOreYbZXZ",19,206,70,8,https://twitter.com/MichealMartinTD/status/1392808928078139396/photo/1,en,False,,MichealMartin,"As we emerge from the pandemic, we hear much about getting back to normal. 

But it’s obvious to me that normal isn’t enough.

Let’s bypass normal and talk about a more creative future in which everyone can flourish.

Great to speak at the @creativeirl Youth Conference today. https://t.co/jXOreYbZXZ",0.200735,0.770656,0.02861,positive
1392791192425963529,2021-05-13 10:37:51+00:00,1392791192425963529,"Just informed by @HSELive that we are likely to reach the total of 2 million #CovidVaccines given out across Ireland by the end of today.

Another important milestone in our rollout – and tribute to the dedication of vaccines teams up and down the country. https://t.co/A2jbqIWh5O",69,874,55,9,https://twitter.com/MichealMartinTD/status/1392791192425963529/photo/1,en,False,,MichealMartin,"Just informed by @HSELive that we are likely to reach the total of 2 million #CovidVaccines given out across Ireland by the end of today.

Another important milestone in our rollout – and tribute to the dedication of vaccines teams up and down the country. https://t.co/A2jbqIWh5O",0.065537,0.933184,0.001279,positive
1392409519288893441,2021-05-12 09:21:13+00:00,1392409519288893441,On #InternationalNursesDay I want to thank all our inspirational nurses and student nurses who’ve acted with great professionalism and compassion during this pandemic and beyond. #IND2021 https://t.co/Po1j6mmWmm,35,547,116,71,https://twitter.com/MichealMartinTD/status/1392409519288893441/photo/1,en,False,,MichealMartin,On #InternationalNursesDay I want to thank all our inspirational nurses and student nurses who’ve acted with great professionalism and compassion during this pandemic and beyond. #IND2021 https://t.co/Po1j6mmWmm,0.031816,0.96663,0.001555,positive
1392064780094091268,2021-05-11 10:31:21+00:00,1392064780094091268,"RT @fiannafailparty: Seán Lemass was a visionary revolutionary and Taoiseach, who ushered in a period of great progress for Ireland. 

An T…",39,0,0,0,,en,False,,MichealMartin,"RT @fiannafailparty: Seán Lemass was a visionary revolutionary and Taoiseach, who ushered in a period of great progress for Ireland. 

An T…",0.318388,0.673427,0.008185,positive
