id,created_at,conversation_id,tweet,retweet_count,like_count,reply_count,quote_count,expanded_url,language,possibly_sensitive,in_reply_to_user_id,username,tweet_en,negative,neutral,positive,sentiment
1288795477211787266,2020-07-30 11:16:01+00:00,1288795477211787266,"NEW BLOG - Obesity is not inevitable: a personal view.

Our Director of Health Improvement, Professor John Newton, shares his thoughts on why people become overweight and what we can do to tackle #obesity.

Read it here: https://t.co/98fKGO4bfI",6,5,5,0,http://publichealthmatters.blog.gov.uk/2020/07/25/obesity-is-not-inevitable-a-personal-view/,en,False,,UKHSA,"NEW BLOG - Obesity is not inevitable: a personal view.

Our Director of Health Improvement, Professor John Newton, shares his thoughts on why people become overweight and what we can do to tackle #obesity.

Read it here: https://t.co/98fKGO4bfI",0.52347,0.404092,0.072438,negative
1288794619178778624,2020-07-30 11:12:36+00:00,1288794619178778624,"RT @DHSCgovuk: Testing is free, quick and vital to stop the spread of coronavirus.

So let's get tested and get back to the things we love.…",114,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Testing is free, quick and vital to stop the spread of coronavirus.

So let's get tested and get back to the things we love.…",0.52347,0.404092,0.072438,negative
1288788688391020545,2020-07-30 10:49:02+00:00,1288788688391020545,"RT @DHSCgovuk: Today the Chief Medical Officers for England, Scotland, Wales and Northern Ireland have issued updated advice on the self-is…",364,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Today the Chief Medical Officers for England, Scotland, Wales and Northern Ireland have issued updated advice on the self-is…",0.52347,0.404092,0.072438,negative
1288741126002876416,2020-07-30 07:40:02+00:00,1288741126002876416,"How to use a face covering safely:

▪️ Wash your hands before and after using a face covering 
▪️ Place the face covering over your mouth and nose 
▪️ Remove face coverings from your ears, do not touch the front 
▪️ Wash your face covering regularly

#GotItCovered https://t.co/LCVnGE4RYx",101,81,8,5,https://twitter.com/PHE_uk/status/1288741126002876416/photo/1,en,False,,UKHSA,"How to use a face covering safely:

▪️ Wash your hands before and after using a face covering 
▪️ Place the face covering over your mouth and nose 
▪️ Remove face coverings from your ears, do not touch the front 
▪️ Wash your face covering regularly

#GotItCovered https://t.co/LCVnGE4RYx",0.52347,0.404092,0.072438,negative
1288552653446881283,2020-07-29 19:11:07+00:00,1288552653446881283,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/ZXeKyyfpqJ",45,38,3,2,http://nhs.uk/conditions/coronavirus-covid-19/,en,False,,UKHSA,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/ZXeKyyfpqJ",0.52347,0.404092,0.072438,negative
1288499633401090050,2020-07-29 15:40:26+00:00,1288499633401090050,"RT @DHSCgovuk: Tests for coronavirus are free. 

No one from NHS Test and Trace will ever ask you to pay for a test.

You will also NOT be…",132,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Tests for coronavirus are free. 

No one from NHS Test and Trace will ever ask you to pay for a test.

You will also NOT be…",0.52347,0.404092,0.072438,negative
1288491547638542342,2020-07-29 15:08:18+00:00,1288491547638542342,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, #COVID19. 

Losing weight can help reduce your risk. 

For help and support, visit: https://t.co/2H2U92kmbZ

#BetterHealth https://t.co/NuJ1Z4FkP1",15,25,11,9,http://nhs.uk/better-health,en,False,,UKHSA,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, #COVID19. 

Losing weight can help reduce your risk. 

For help and support, visit: https://t.co/2H2U92kmbZ

#BetterHealth https://t.co/NuJ1Z4FkP1",0.52347,0.404092,0.072438,negative
1288487394153574406,2020-07-29 14:51:48+00:00,1288487394153574406,"RT @DHSCgovuk: #YourCovidRecovery is now live – a new NHS website providing health advice, guidance and links to support for people who hav…",46,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: #YourCovidRecovery is now live – a new NHS website providing health advice, guidance and links to support for people who hav…",0.52347,0.404092,0.072438,negative
1288473105216700417,2020-07-29 13:55:01+00:00,1288473105216700417,"NEW BLOG: Staying safe for Eid Al-Adha.

As with all religious festivals during #COVID19, it's essential to stay alert during Eid Al-Adha to protect friends and family from #coronavirus.

Read our blog to learn about the guidelines in place: https://t.co/O1KEGVXp8Q",54,49,3,4,https://publichealthmatters.blog.gov.uk/2020/07/24/staying-safe-for-eid-al-adha/,en,False,,UKHSA,"NEW BLOG: Staying safe for Eid Al-Adha.

As with all religious festivals during #COVID19, it's essential to stay alert during Eid Al-Adha to protect friends and family from #coronavirus.

Read our blog to learn about the guidelines in place: https://t.co/O1KEGVXp8Q",0.52347,0.404092,0.072438,negative
1288440133663031297,2020-07-29 11:44:00+00:00,1288440133663031297,"NEW REPORT: Improving Access to Greenspace

The report:
🌳 examines health benefits of living in greener communities
🌳 highlights inequalities
🌳 makes recommendations to help LAs, policymakers &amp; developers provide equitable greenspace

Read it here: https://t.co/M3SdU666ix",125,175,4,49,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/904439/Improving_access_to_greenspace_2020_review.pdf,en,False,,UKHSA,"NEW REPORT: Improving Access to Greenspace

The report:
🌳 examines health benefits of living in greener communities
🌳 highlights inequalities
🌳 makes recommendations to help LAs, policymakers &amp; developers provide equitable greenspace

Read it here: https://t.co/M3SdU666ix",0.52347,0.404092,0.072438,negative
1288405950907514880,2020-07-29 09:28:10+00:00,1288405950907514880,"Hand washing is still really important to help protect yourself and others from #coronavirus
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/DTckGJOoGs",59,39,5,5,https://twitter.com/PHE_uk/status/1288405950907514880/video/1,en,False,,UKHSA,"Hand washing is still really important to help protect yourself and others from #coronavirus
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/DTckGJOoGs",0.52347,0.404092,0.072438,negative
1288393637697658880,2020-07-29 08:39:15+00:00,1288393637697658880,"We’ve launched the #BetterHealth campaign to support people to live healthier lives and reduce their risk of serious illness, including #COVID19.

Visit the website for help and advice on losing weight, eating healthily and getting more active: https://t.co/2H2U92kmbZ https://t.co/zQaSFexOqB",47,47,5,11,http://nhs.uk/better-health,en,False,,UKHSA,"We’ve launched the #BetterHealth campaign to support people to live healthier lives and reduce their risk of serious illness, including #COVID19.

Visit the website for help and advice on losing weight, eating healthily and getting more active: https://t.co/2H2U92kmbZ https://t.co/zQaSFexOqB",0.52347,0.404092,0.072438,negative
1288197548889509888,2020-07-28 19:40:03+00:00,1288197548889509888,"How to use a face covering safely:

▪️ Wash your hands before and after using a face covering 
▪️ Place the face covering over your mouth and nose 
▪️ Remove face coverings from your ears, do not touch the front 
▪️ Wash your face covering regularly

#GotItCovered https://t.co/YCSeslAhtd",104,78,5,4,https://twitter.com/PHE_uk/status/1288197548889509888/photo/1,en,False,,UKHSA,"How to use a face covering safely:

▪️ Wash your hands before and after using a face covering 
▪️ Place the face covering over your mouth and nose 
▪️ Remove face coverings from your ears, do not touch the front 
▪️ Wash your face covering regularly

#GotItCovered https://t.co/YCSeslAhtd",0.52347,0.404092,0.072438,negative
1288161302775570433,2020-07-28 17:16:02+00:00,1288161302775570433,"NEW BLOG - Obesity is not inevitable: a personal view.

Our Director of Health Improvement, Professor John Newton, shares his thoughts on why people become overweight and what we can do to tackle #obesity.

Read it here: https://t.co/98fKGO4bfI",15,19,3,2,http://publichealthmatters.blog.gov.uk/2020/07/25/obesity-is-not-inevitable-a-personal-view/,en,False,,UKHSA,"NEW BLOG - Obesity is not inevitable: a personal view.

Our Director of Health Improvement, Professor John Newton, shares his thoughts on why people become overweight and what we can do to tackle #obesity.

Read it here: https://t.co/98fKGO4bfI",0.52347,0.404092,0.072438,negative
1288128339069120514,2020-07-28 15:05:02+00:00,1288128339069120514,"There a 30% fewer people in England living with chronic Hepatitis C (HCV) than there were in 2015. 

Find out more this #WorldHepatitisDay: https://t.co/kxjXZivjNz

#HepFreeFuture https://t.co/zUo3bEzKNi",5,9,3,1,http://worldhepatitisday.org,en,False,,UKHSA,"There a 30% fewer people in England living with chronic Hepatitis C (HCV) than there were in 2015. 

Find out more this #WorldHepatitisDay: https://t.co/kxjXZivjNz

#HepFreeFuture https://t.co/zUo3bEzKNi",0.52347,0.404092,0.072438,negative
1288122253196931074,2020-07-28 14:40:51+00:00,1288122253196931074,"We’ve launched the #BetterHealth campaign to support people to live healthier lives and reduce their risk of serious illness, including #COVID19.

Visit the website for help and advice on losing weight, eating healthily and getting more active: https://t.co/2H2U922KNp https://t.co/kwgSUaAPDN",39,33,2,5,http://nhs.uk/better-health,en,False,,UKHSA,"We’ve launched the #BetterHealth campaign to support people to live healthier lives and reduce their risk of serious illness, including #COVID19.

Visit the website for help and advice on losing weight, eating healthily and getting more active: https://t.co/2H2U922KNp https://t.co/kwgSUaAPDN",0.52347,0.404092,0.072438,negative
1288111631625412614,2020-07-28 13:58:39+00:00,1288111631625412614,RT @JamieWaterall: #Obesity is featuring strongly in the news this week. If you are a health or care professional &amp; want to find out more a…,160,0,0,0,,en,False,,UKHSA,RT @JamieWaterall: #Obesity is featuring strongly in the news this week. If you are a health or care professional &amp; want to find out more a…,0.52347,0.404092,0.072438,negative
1288099666731696129,2020-07-28 13:11:06+00:00,1288099666731696129,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/YVaWxRLl5l",38,22,2,1,http://nhs.uk/conditions/coronavirus-covid-19/,en,False,,UKHSA,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/YVaWxRLl5l",0.52347,0.404092,0.072438,negative
1288067683628519424,2020-07-28 11:04:01+00:00,1288067683628519424,"Substantial progress has been made towards the @WHO elimination target to reduce Hepatitis C (HCV) mortality by 65% by 2030, but further work is needed. 

Find out more this #WorldHepatitisDay: https://t.co/kxjXZidIW1

#HepFreeFuture https://t.co/tEQGmCheeN",27,41,5,1,http://worldhepatitisday.org,en,False,,UKHSA,"Substantial progress has been made towards the @WHO elimination target to reduce Hepatitis C (HCV) mortality by 65% by 2030, but further work is needed. 

Find out more this #WorldHepatitisDay: https://t.co/kxjXZidIW1

#HepFreeFuture https://t.co/tEQGmCheeN",0.52347,0.404092,0.072438,negative
1288053666839240705,2020-07-28 10:08:19+00:00,1288053666839240705,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, #COVID19. 

Losing weight can help reduce your risk. 

For help and support, visit: https://t.co/2H2U92kmbZ

#BetterHealth https://t.co/b9stBM43R2",59,49,15,4,http://nhs.uk/better-health,en,False,,UKHSA,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, #COVID19. 

Losing weight can help reduce your risk. 

For help and support, visit: https://t.co/2H2U92kmbZ

#BetterHealth https://t.co/b9stBM43R2",0.52347,0.404092,0.072438,negative
1288035666975166464,2020-07-28 08:56:48+00:00,1288035666975166464,"RT @DHSCgovuk: Obesity is one of the biggest health crises we face as a country.

It's time for a reset.

The new obesity strategy is desig…",45,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Obesity is one of the biggest health crises we face as a country.

It's time for a reset.

The new obesity strategy is desig…",0.52347,0.404092,0.072438,negative
1288029430112231426,2020-07-28 08:32:01+00:00,1288029430112231426,"Today is #WorldHepatitisDay.

In England, an estimated 89,000 people are chronically infected with Hepatitis C (HCV).  

Find out more: https://t.co/kxjXZidIW1

#HepFreeFuture https://t.co/PeGPPGflwF",64,49,8,6,http://worldhepatitisday.org,en,False,,UKHSA,"Today is #WorldHepatitisDay.

In England, an estimated 89,000 people are chronically infected with Hepatitis C (HCV).  

Find out more: https://t.co/kxjXZidIW1

#HepFreeFuture https://t.co/PeGPPGflwF",0.52347,0.404092,0.072438,negative
1287776622754570240,2020-07-27 15:47:27+00:00,1287776622754570240,"RT @DHSCgovuk: We’re taking action to help you fight obesity by:

➡️Banning adverts for high fat, salt or sugar products on TV and online b…",615,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: We’re taking action to help you fight obesity by:

➡️Banning adverts for high fat, salt or sugar products on TV and online b…",0.52347,0.404092,0.072438,negative
1287757893211742208,2020-07-27 14:33:01+00:00,1287757893211742208,"NEW BLOG - Obesity is not inevitable: a personal view.

As we launch our new #BetterHealth campaign, our Director of Health Improvement, Professor John Newton, shares his thoughts on why people become overweight and what we can do to tackle obesity.

https://t.co/98fKGO4bfI",10,19,4,2,http://publichealthmatters.blog.gov.uk/2020/07/25/obesity-is-not-inevitable-a-personal-view/,en,False,,UKHSA,"NEW BLOG - Obesity is not inevitable: a personal view.

As we launch our new #BetterHealth campaign, our Director of Health Improvement, Professor John Newton, shares his thoughts on why people become overweight and what we can do to tackle obesity.

https://t.co/98fKGO4bfI",0.52347,0.404092,0.072438,negative
1287726492957515783,2020-07-27 12:28:15+00:00,1287726492957515783,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, #COVID19. 

Losing weight can help reduce your risk. 

Find out more: https://t.co/2H2U92kmbZ

#BetterHealth https://t.co/PsYrT1AIIX",218,238,93,79,http://nhs.uk/better-health,en,False,,UKHSA,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, #COVID19. 

Losing weight can help reduce your risk. 

Find out more: https://t.co/2H2U92kmbZ

#BetterHealth https://t.co/PsYrT1AIIX",0.52347,0.404092,0.072438,negative
1287688745391722497,2020-07-27 09:58:15+00:00,1287688745391722497,"Today we’ve launched the #BetterHealth campaign to support people to live healthier lives and reduce their risk of serious illness, including #COVID19.

Find out more: https://t.co/nBPYtwQXuo https://t.co/9dM7bO2vaX",218,252,66,86,https://www.gov.uk/government/news/major-new-campaign-encourages-millions-to-lose-weight-and-cut-covid-19-risk,en,False,,UKHSA,"Today we’ve launched the #BetterHealth campaign to support people to live healthier lives and reduce their risk of serious illness, including #COVID19.

Find out more: https://t.co/nBPYtwQXuo https://t.co/9dM7bO2vaX",0.52347,0.404092,0.072438,negative
1287479544040095744,2020-07-26 20:06:58+00:00,1287479544040095744,"RT @DHSCgovuk: Deputy Chief Medical Officer Professor Jonathan Van-Tam shares 3 reasons for why the flu vaccination is important.

More inf…",134,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Deputy Chief Medical Officer Professor Jonathan Van-Tam shares 3 reasons for why the flu vaccination is important.

More inf…",0.52347,0.404092,0.072438,negative
1287412936668053506,2020-07-26 15:42:17+00:00,1287412936668053506,"Tips for using your face covering properly:

▪️ Cover your nose and mouth fully
▪️ Avoid touching the front of it
▪️ Change your face covering if it gets damp or if you have touched the front of it
▪️ Don't share your face covering with others 
▪️ Wash it regularly

#GotItCovered https://t.co/Mm5xUnSNBo",74,68,9,10,https://twitter.com/PHE_uk/status/1287412936668053506/video/1,en,False,,UKHSA,"Tips for using your face covering properly:

▪️ Cover your nose and mouth fully
▪️ Avoid touching the front of it
▪️ Change your face covering if it gets damp or if you have touched the front of it
▪️ Don't share your face covering with others 
▪️ Wash it regularly

#GotItCovered https://t.co/Mm5xUnSNBo",0.52347,0.404092,0.072438,negative
1287404131129470976,2020-07-26 15:07:18+00:00,1287404131129470976,"RT @DHSCgovuk: You can play your part to help contain the virus and get life back to normal.
 
Here's what we need YOU to do ⬇️
https://t.c…",20,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: You can play your part to help contain the virus and get life back to normal.
 
Here's what we need YOU to do ⬇️
https://t.c…",0.52347,0.404092,0.072438,negative
1287326051811708929,2020-07-26 09:57:02+00:00,1287326051811708929,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/nIPoWrnLcz",47,27,7,0,http://nhs.uk/conditions/coronavirus-covid-19/,en,False,,UKHSA,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/nIPoWrnLcz",0.52347,0.404092,0.072438,negative
1287030857228865537,2020-07-25 14:24:02+00:00,1287030857228865537,"How to use a face covering safely:

▪️ Wash your hands before and after using a face covering 
▪️ Place the face covering over your mouth and nose 
▪️ Remove face coverings from your ears, do not touch the front 
▪️ Wash your face covering regularly

#GotItCovered https://t.co/KzwLGrpICg",93,85,8,7,https://twitter.com/PHE_uk/status/1287030857228865537/photo/1,en,False,,UKHSA,"How to use a face covering safely:

▪️ Wash your hands before and after using a face covering 
▪️ Place the face covering over your mouth and nose 
▪️ Remove face coverings from your ears, do not touch the front 
▪️ Wash your face covering regularly

#GotItCovered https://t.co/KzwLGrpICg",0.52347,0.404092,0.072438,negative
1286941770362781696,2020-07-25 08:30:02+00:00,1286941770362781696,"In our new report, we look at the evidence that suggests being overweight or obese increases the risk of serious illness from #coronavirus.

Read it here: https://t.co/kAdcLE0Eh6 https://t.co/nctECM50Vq",42,75,25,19,http://gov.uk/government/publications/excess-weight-and-covid-19-insights-from-new-evidence,en,False,,UKHSA,"In our new report, we look at the evidence that suggests being overweight or obese increases the risk of serious illness from #coronavirus.

Read it here: https://t.co/kAdcLE0Eh6 https://t.co/nctECM50Vq",0.52347,0.404092,0.072438,negative
1286714814493085696,2020-07-24 17:28:12+00:00,1286714814493085696,"Hand washing is still really important to help protect yourself and others from #coronavirus
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/6n7O4Cem9U",31,37,6,3,https://twitter.com/PHE_uk/status/1286714814493085696/video/1,en,False,,UKHSA,"Hand washing is still really important to help protect yourself and others from #coronavirus
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/6n7O4Cem9U",0.52347,0.404092,0.072438,negative
1286688166821474305,2020-07-24 15:42:19+00:00,1286688166821474305,"Tips for using your face covering properly:

▪️ Cover your nose and mouth fully
▪️ Avoid touching the front of it
▪️ Change your face covering if it gets damp or if you have touched the front of it
▪️ Don't share your face covering with others 
▪️ Wash it regularly

#GotItCovered https://t.co/S1FdUtbfjl",69,52,6,4,https://twitter.com/PHE_uk/status/1286688166821474305/video/1,en,False,,UKHSA,"Tips for using your face covering properly:

▪️ Cover your nose and mouth fully
▪️ Avoid touching the front of it
▪️ Change your face covering if it gets damp or if you have touched the front of it
▪️ Don't share your face covering with others 
▪️ Wash it regularly

#GotItCovered https://t.co/S1FdUtbfjl",0.52347,0.404092,0.072438,negative
1286641285177147392,2020-07-24 12:36:01+00:00,1286641285177147392,"We've published our weekly excess mortality in England report for the week ending 10th July.

See the data here: https://t.co/mlqtIXv7uW https://t.co/KfK3SiEvUo",15,15,13,3,https://fingertips.phe.org.uk/static-reports/mortality-surveillance/excess-mortality-in-england-latest.html,en,False,,UKHSA,"We've published our weekly excess mortality in England report for the week ending 10th July.

See the data here: https://t.co/mlqtIXv7uW https://t.co/KfK3SiEvUo",0.52347,0.404092,0.072438,negative
1286636695509753858,2020-07-24 12:17:47+00:00,1286636695509753858,"Spending time in the countryside? There's lots of advice available to help you #EnjoySummerSafely:

▶️Staying alert and safe https://t.co/ZaAOWdrkWI

▶️Useful tips and information from @VisitEngland https://t.co/TJnyc6jZQS https://t.co/KMkfSI0OVi",16,16,2,1,https://www.gov.uk/government/publications/staying-alert-and-safe-social-distancing/staying-alert-and-safe-social-distancing-after-4-july,en,False,,UKHSA,"Spending time in the countryside? There's lots of advice available to help you #EnjoySummerSafely:

▶️Staying alert and safe https://t.co/ZaAOWdrkWI

▶️Useful tips and information from @VisitEngland https://t.co/TJnyc6jZQS https://t.co/KMkfSI0OVi",0.52347,0.404092,0.072438,negative
1286634489511387137,2020-07-24 12:09:01+00:00,1286634489511387137,"In this week's Friday message, Duncan Selbie covers the annual #flu vaccination programme, obesity and #COVID19, reporting of #coronavirus deaths and more.

Read it here: https://t.co/JXO9Tn8UIr https://t.co/DY6it0MY73",7,8,2,0,http://publichealthmatters.blog.gov.uk/2020/07/24/duncan-selbies-friday-message-24-july-2020/,en,False,,UKHSA,"In this week's Friday message, Duncan Selbie covers the annual #flu vaccination programme, obesity and #COVID19, reporting of #coronavirus deaths and more.

Read it here: https://t.co/JXO9Tn8UIr https://t.co/DY6it0MY73",0.52347,0.404092,0.072438,negative
1286623975146246144,2020-07-24 11:27:14+00:00,1286623975146246144,"RT @DHSCgovuk: Have you #GotItCovered? 

When you wear a face covering make sure you:

✅ fully cover your nose and mouth
❌ don't touch the…",105,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: Have you #GotItCovered? 

When you wear a face covering make sure you:

✅ fully cover your nose and mouth
❌ don't touch the…",0.52347,0.404092,0.072438,negative
1286614712822702082,2020-07-24 10:50:26+00:00,1286614712822702082,"RT @DCMS: If you’re heading out this weekend:

✅ Follow the guidance
✅ Wear a face covering in shops and on transport
✅ #EnjoySummerSafely…",8,0,0,0,,en,False,,UKHSA,"RT @DCMS: If you’re heading out this weekend:

✅ Follow the guidance
✅ Wear a face covering in shops and on transport
✅ #EnjoySummerSafely…",0.52347,0.404092,0.072438,negative
1286608855569502208,2020-07-24 10:27:09+00:00,1286608855569502208,"RT @DHSCgovuk: This year we'll roll out the most comprehensive flu vaccination programme in the UK's history.

Providers will work to vacci…",142,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: This year we'll roll out the most comprehensive flu vaccination programme in the UK's history.

Providers will work to vacci…",0.52347,0.404092,0.072438,negative
1286603285152047104,2020-07-24 10:05:01+00:00,1286603285152047104,"More than 30 million people will be offered a free vaccine this #flu season.

Newly eligible groups include:
▪️ households of those on the shielded patient list
▪️ children in year 7 
▪️ people aged 50 to 64 later in the year

Find out more: https://t.co/nHfVcQQapS https://t.co/14zKhE06Mr",71,85,11,12,http://gov.uk/government/news/most-comprehensive-flu-programme-in-uk-history-will-be-rolled-out-this-winter,en,False,,UKHSA,"More than 30 million people will be offered a free vaccine this #flu season.

Newly eligible groups include:
▪️ households of those on the shielded patient list
▪️ children in year 7 
▪️ people aged 50 to 64 later in the year

Find out more: https://t.co/nHfVcQQapS https://t.co/14zKhE06Mr",0.52347,0.404092,0.072438,negative
1286595227462119425,2020-07-24 09:33:00+00:00,1286595227462119425,"RT @DHSCgovuk: From today you MUST wear a face covering when you go to the shops. 

But you do not need to wear a face covering if you have…",1471,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: From today you MUST wear a face covering when you go to the shops. 

But you do not need to wear a face covering if you have…",0.52347,0.404092,0.072438,negative
1286377300511068165,2020-07-23 19:07:02+00:00,1286377300511068165,"If you’re planning a trip overseas, know the health risks of your destination. 

Working with PHE, @NaTHNaC has published a range of health advice listed by country. 

Be informed, stay safe and become a #TravelHealthPro: https://t.co/rkqm3M1SGm https://t.co/fe9oI0KbPE",12,19,4,0,http://travelhealthpro.org.uk/countries,en,False,,UKHSA,"If you’re planning a trip overseas, know the health risks of your destination. 

Working with PHE, @NaTHNaC has published a range of health advice listed by country. 

Be informed, stay safe and become a #TravelHealthPro: https://t.co/rkqm3M1SGm https://t.co/fe9oI0KbPE",0.52347,0.404092,0.072438,negative
1286319107508441090,2020-07-23 15:15:48+00:00,1286319107508441090,"RT @DHSCgovuk: From tomorrow (24 July) face coverings MUST be worn in:

▶️ shops
▶️ supermarkets
▶️ indoor shopping centres
▶️ transport hu…",787,0,0,0,,en,False,,UKHSA,"RT @DHSCgovuk: From tomorrow (24 July) face coverings MUST be worn in:

▶️ shops
▶️ supermarkets
▶️ indoor shopping centres
▶️ transport hu…",0.52347,0.404092,0.072438,negative
1286286196457562112,2020-07-23 13:05:01+00:00,1286286196457562112,"We've been made aware that face coverings for babies and very young children are available for sale in England.

Children under the age of three should NOT wear face coverings, as they could cause choking or suffocation. https://t.co/vmTMMdwioJ",1240,778,60,126,https://twitter.com/PHE_uk/status/1286286196457562112/photo/1,en,False,,UKHSA,"We've been made aware that face coverings for babies and very young children are available for sale in England.

Children under the age of three should NOT wear face coverings, as they could cause choking or suffocation. https://t.co/vmTMMdwioJ",0.52347,0.404092,0.072438,negative
1286208689637134336,2020-07-23 07:57:02+00:00,1286208689637134336,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/kxdSwTvbQO",81,47,1,3,http://nhs.uk/conditions/coronavirus-covid-19/,en,False,,UKHSA,"No matter how mild your symptoms may be, if you experience any:

▪️ loss/change in sense of smell 
▪️ loss/change in sense of taste
▪️ high temperature 
▪️ new, continuous cough

You MUST book a test.

Book yours now:
https://t.co/mm75XC6Gu0 https://t.co/kxdSwTvbQO",0.52347,0.404092,0.072438,negative
1285963391643811842,2020-07-22 15:42:19+00:00,1285963391643811842,"Tips for using your face covering properly:

▪️ Cover your nose and mouth fully
▪️ Avoid touching the front of it
▪️ Change your face covering if it gets damp or if you have touched the front of it
▪️ Don't share your face covering with others 
▪️ Wash it regularly

#GotItCovered https://t.co/U9txp01Vtw",134,103,26,14,https://twitter.com/PHE_uk/status/1285963391643811842/video/1,en,False,,UKHSA,"Tips for using your face covering properly:

▪️ Cover your nose and mouth fully
▪️ Avoid touching the front of it
▪️ Change your face covering if it gets damp or if you have touched the front of it
▪️ Don't share your face covering with others 
▪️ Wash it regularly

#GotItCovered https://t.co/U9txp01Vtw",0.52347,0.404092,0.072438,negative
1285929637009399808,2020-07-22 13:28:11+00:00,1285929637009399808,"Hand washing is still really important to help protect yourself and others from #coronavirus
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/2ct9msq7Uv",58,42,4,2,https://twitter.com/PHE_uk/status/1285929637009399808/video/1,en,False,,UKHSA,"Hand washing is still really important to help protect yourself and others from #coronavirus
 
▪️ Wash your hands regularly
▪️ Use soap and water for 20 seconds
▪️ Or use hand sanitiser 

Make sure you store hand sanitiser safely out of reach of children. https://t.co/2ct9msq7Uv",0.52347,0.404092,0.072438,negative
1285887880225792000,2020-07-22 10:42:15+00:00,1285887880225792000,"We're working with @NHSBT and labs across the country to test blood samples for #COVID19 antibodies.

We use this info to estimate the proportion of the population that's been infected, helping us to track and slow the spread of #coronavirus.

Read more: https://t.co/RRXKkFHY71 https://t.co/FWzocGOr1f",14,13,8,5,https://publichealthmatters.blog.gov.uk/2020/07/15/how-seroprevalence-is-helping-us-in-the-fight-against-covid-19/,en,False,,UKHSA,"We're working with @NHSBT and labs across the country to test blood samples for #COVID19 antibodies.

We use this info to estimate the proportion of the population that's been infected, helping us to track and slow the spread of #coronavirus.

Read more: https://t.co/RRXKkFHY71 https://t.co/FWzocGOr1f",0.52347,0.404092,0.072438,negative
